utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual
2015-12-29T23:00:00Z,2015-12-30T00:00:00+0100,40050,0,8488
2015-12-30T00:00:00Z,2015-12-30T01:00:00+0100,37714,0,8282
2015-12-30T01:00:00Z,2015-12-30T02:00:00+0100,37063,0,8420
2015-12-30T02:00:00Z,2015-12-30T03:00:00+0100,37045,0,8756
2015-12-30T03:00:00Z,2015-12-30T04:00:00+0100,37950,0,9638
2015-12-30T04:00:00Z,2015-12-30T05:00:00+0100,39834,0,10625
2015-12-30T05:00:00Z,2015-12-30T06:00:00+0100,42516,0,11728
2015-12-30T06:00:00Z,2015-12-30T07:00:00+0100,46583,0,12379
2015-12-30T07:00:00Z,2015-12-30T08:00:00+0100,49860,189,13024
2015-12-30T08:00:00Z,2015-12-30T09:00:00+0100,52144,1445,12834
2015-12-30T09:00:00Z,2015-12-30T10:00:00+0100,53257,3324,12840
2015-12-30T10:00:00Z,2015-12-30T11:00:00+0100,54431,5420,12667
2015-12-30T11:00:00Z,2015-12-30T12:00:00+0100,54585,6465,12892
2015-12-30T12:00:00Z,2015-12-30T13:00:00+0100,53309,5633,13368
2015-12-30T13:00:00Z,2015-12-30T14:00:00+0100,51951,3600,13820
2015-12-30T14:00:00Z,2015-12-30T15:00:00+0100,51498,1142,15781
2015-12-30T15:00:00Z,2015-12-30T16:00:00+0100,53759,52,18433
2015-12-30T16:00:00Z,2015-12-30T17:00:00+0100,57043,0,20414
2015-12-30T17:00:00Z,2015-12-30T18:00:00+0100,57220,0,21604
2015-12-30T18:00:00Z,2015-12-30T19:00:00+0100,55782,0,21798
2015-12-30T19:00:00Z,2015-12-30T20:00:00+0100,52647,0,21580
2015-12-30T20:00:00Z,2015-12-30T21:00:00+0100,50204,0,21244
2015-12-30T21:00:00Z,2015-12-30T22:00:00+0100,48475,0,21029
2015-12-30T22:00:00Z,2015-12-30T23:00:00+0100,44787,0,21014
2015-12-30T23:00:00Z,2015-12-31T00:00:00+0100,41603,0,21006
2015-12-31T00:00:00Z,2015-12-31T01:00:00+0100,39406,0,20778
2015-12-31T01:00:00Z,2015-12-31T02:00:00+0100,38463,0,21113
2015-12-31T02:00:00Z,2015-12-31T03:00:00+0100,38338,0,21570
2015-12-31T03:00:00Z,2015-12-31T04:00:00+0100,38762,0,21945
2015-12-31T04:00:00Z,2015-12-31T05:00:00+0100,39342,0,21940
2015-12-31T05:00:00Z,2015-12-31T06:00:00+0100,39394,0,21946
2015-12-31T06:00:00Z,2015-12-31T07:00:00+0100,42290,0,21482
2015-12-31T07:00:00Z,2015-12-31T08:00:00+0100,45219,294,20625
2015-12-31T08:00:00Z,2015-12-31T09:00:00+0100,48692,1859,19377
2015-12-31T09:00:00Z,2015-12-31T10:00:00+0100,50595,3208,17577
2015-12-31T10:00:00Z,2015-12-31T11:00:00+0100,51411,4140,15535
2015-12-31T11:00:00Z,2015-12-31T12:00:00+0100,51307,4008,14440
2015-12-31T12:00:00Z,2015-12-31T13:00:00+0100,50323,3506,13502
2015-12-31T13:00:00Z,2015-12-31T14:00:00+0100,48979,2327,11988
2015-12-31T14:00:00Z,2015-12-31T15:00:00+0100,48786,825,10784
2015-12-31T15:00:00Z,2015-12-31T16:00:00+0100,50430,59,10260
2015-12-31T16:00:00Z,2015-12-31T17:00:00+0100,53667,0,10026
2015-12-31T17:00:00Z,2015-12-31T18:00:00+0100,52788,0,9798
2015-12-31T18:00:00Z,2015-12-31T19:00:00+0100,49711,0,9562
2015-12-31T19:00:00Z,2015-12-31T20:00:00+0100,46261,0,8845
2015-12-31T20:00:00Z,2015-12-31T21:00:00+0100,44438,0,8632
2015-12-31T21:00:00Z,2015-12-31T22:00:00+0100,44113,0,8974
2015-12-31T22:00:00Z,2015-12-31T23:00:00+0100,42313,0,8974
2015-12-31T23:00:00Z,2016-01-01T00:00:00+0100,40952,0,8638
2016-01-01T00:00:00Z,2016-01-01T01:00:00+0100,39396,0,8579
2016-01-01T01:00:00Z,2016-01-01T02:00:00+0100,37718,0,8542
2016-01-01T02:00:00Z,2016-01-01T03:00:00+0100,36692,0,8443
2016-01-01T03:00:00Z,2016-01-01T04:00:00+0100,36556,0,8295
2016-01-01T04:00:00Z,2016-01-01T05:00:00+0100,35890,0,7319
2016-01-01T05:00:00Z,2016-01-01T06:00:00+0100,34718,0,6574
2016-01-01T06:00:00Z,2016-01-01T07:00:00+0100,34753,0,5624
2016-01-01T07:00:00Z,2016-01-01T08:00:00+0100,35143,137,4644
2016-01-01T08:00:00Z,2016-01-01T09:00:00+0100,37429,964,3733
2016-01-01T09:00:00Z,2016-01-01T10:00:00+0100,40167,2522,2776
2016-01-01T10:00:00Z,2016-01-01T11:00:00+0100,42909,3768,1830
2016-01-01T11:00:00Z,2016-01-01T12:00:00+0100,43678,4121,1287
2016-01-01T12:00:00Z,2016-01-01T13:00:00+0100,42989,3717,790
2016-01-01T13:00:00Z,2016-01-01T14:00:00+0100,42525,2442,496
2016-01-01T14:00:00Z,2016-01-01T15:00:00+0100,42890,841,405
2016-01-01T15:00:00Z,2016-01-01T16:00:00+0100,45335,51,665
2016-01-01T16:00:00Z,2016-01-01T17:00:00+0100,48354,0,1298
2016-01-01T17:00:00Z,2016-01-01T18:00:00+0100,48900,0,2146
2016-01-01T18:00:00Z,2016-01-01T19:00:00+0100,47737,0,3371
2016-01-01T19:00:00Z,2016-01-01T20:00:00+0100,45666,0,4383
2016-01-01T20:00:00Z,2016-01-01T21:00:00+0100,44417,0,5409
2016-01-01T21:00:00Z,2016-01-01T22:00:00+0100,44017,0,6180
2016-01-01T22:00:00Z,2016-01-01T23:00:00+0100,41144,0,6958
2016-01-01T23:00:00Z,2016-01-02T00:00:00+0100,38484,0,7462
2016-01-02T00:00:00Z,2016-01-02T01:00:00+0100,36559,0,8763
2016-01-02T01:00:00Z,2016-01-02T02:00:00+0100,36115,0,10716
2016-01-02T02:00:00Z,2016-01-02T03:00:00+0100,36377,0,11949
2016-01-02T03:00:00Z,2016-01-02T04:00:00+0100,37101,0,13451
2016-01-02T04:00:00Z,2016-01-02T05:00:00+0100,37656,0,14640
2016-01-02T05:00:00Z,2016-01-02T06:00:00+0100,38545,0,15480
2016-01-02T06:00:00Z,2016-01-02T07:00:00+0100,40719,0,16062
2016-01-02T07:00:00Z,2016-01-02T08:00:00+0100,44031,106,16588
2016-01-02T08:00:00Z,2016-01-02T09:00:00+0100,47830,593,17324
2016-01-02T09:00:00Z,2016-01-02T10:00:00+0100,50282,1341,17888
2016-01-02T10:00:00Z,2016-01-02T11:00:00+0100,52270,1866,18265
2016-01-02T11:00:00Z,2016-01-02T12:00:00+0100,52703,2043,18329
2016-01-02T12:00:00Z,2016-01-02T13:00:00+0100,51991,1869,18394
2016-01-02T13:00:00Z,2016-01-02T14:00:00+0100,51364,1178,18540
2016-01-02T14:00:00Z,2016-01-02T15:00:00+0100,51375,382,18754
2016-01-02T15:00:00Z,2016-01-02T16:00:00+0100,53058,28,19192
2016-01-02T16:00:00Z,2016-01-02T17:00:00+0100,55961,0,19913
2016-01-02T17:00:00Z,2016-01-02T18:00:00+0100,56224,0,20215
2016-01-02T18:00:00Z,2016-01-02T19:00:00+0100,54732,0,20108
2016-01-02T19:00:00Z,2016-01-02T20:00:00+0100,51391,0,19693
2016-01-02T20:00:00Z,2016-01-02T21:00:00+0100,49345,0,19202
2016-01-02T21:00:00Z,2016-01-02T22:00:00+0100,48653,0,18460
2016-01-02T22:00:00Z,2016-01-02T23:00:00+0100,45877,0,18772
2016-01-02T23:00:00Z,2016-01-03T00:00:00+0100,42925,0,18924
2016-01-03T00:00:00Z,2016-01-03T01:00:00+0100,40504,0,18596
2016-01-03T01:00:00Z,2016-01-03T02:00:00+0100,39342,0,18600
2016-01-03T02:00:00Z,2016-01-03T03:00:00+0100,38995,0,18440
2016-01-03T03:00:00Z,2016-01-03T04:00:00+0100,39117,0,18281
2016-01-03T04:00:00Z,2016-01-03T05:00:00+0100,38595,0,18302
2016-01-03T05:00:00Z,2016-01-03T06:00:00+0100,37811,0,18422
2016-01-03T06:00:00Z,2016-01-03T07:00:00+0100,39293,0,18190
2016-01-03T07:00:00Z,2016-01-03T08:00:00+0100,41552,66,17751
2016-01-03T08:00:00Z,2016-01-03T09:00:00+0100,44699,638,17202
2016-01-03T09:00:00Z,2016-01-03T10:00:00+0100,47533,1648,16685
2016-01-03T10:00:00Z,2016-01-03T11:00:00+0100,50654,2621,15632
2016-01-03T11:00:00Z,2016-01-03T12:00:00+0100,50720,3051,14568
2016-01-03T12:00:00Z,2016-01-03T13:00:00+0100,49106,2909,14358
2016-01-03T13:00:00Z,2016-01-03T14:00:00+0100,47630,1880,14313
2016-01-03T14:00:00Z,2016-01-03T15:00:00+0100,47654,658,14881
2016-01-03T15:00:00Z,2016-01-03T16:00:00+0100,49376,48,15377
2016-01-03T16:00:00Z,2016-01-03T17:00:00+0100,52896,0,16306
2016-01-03T17:00:00Z,2016-01-03T18:00:00+0100,54073,0,17294
2016-01-03T18:00:00Z,2016-01-03T19:00:00+0100,52724,0,17648
2016-01-03T19:00:00Z,2016-01-03T20:00:00+0100,50689,0,17745
2016-01-03T20:00:00Z,2016-01-03T21:00:00+0100,49487,0,17589
2016-01-03T21:00:00Z,2016-01-03T22:00:00+0100,48983,0,16955
2016-01-03T22:00:00Z,2016-01-03T23:00:00+0100,45865,0,16746
2016-01-03T23:00:00Z,2016-01-04T00:00:00+0100,43721,0,16415
2016-01-04T00:00:00Z,2016-01-04T01:00:00+0100,42174,0,15686
2016-01-04T01:00:00Z,2016-01-04T02:00:00+0100,41258,0,15040
2016-01-04T02:00:00Z,2016-01-04T03:00:00+0100,41376,0,14410
2016-01-04T03:00:00Z,2016-01-04T04:00:00+0100,42537,0,13623
2016-01-04T04:00:00Z,2016-01-04T05:00:00+0100,45127,0,13175
2016-01-04T05:00:00Z,2016-01-04T06:00:00+0100,50741,0,13284
2016-01-04T06:00:00Z,2016-01-04T07:00:00+0100,56959,0,13091
2016-01-04T07:00:00Z,2016-01-04T08:00:00+0100,60455,71,12873
2016-01-04T08:00:00Z,2016-01-04T09:00:00+0100,61842,533,12206
2016-01-04T09:00:00Z,2016-01-04T10:00:00+0100,63034,1350,11458
2016-01-04T10:00:00Z,2016-01-04T11:00:00+0100,64438,1998,10580
2016-01-04T11:00:00Z,2016-01-04T12:00:00+0100,64624,2231,10173
2016-01-04T12:00:00Z,2016-01-04T13:00:00+0100,63752,2005,9772
2016-01-04T13:00:00Z,2016-01-04T14:00:00+0100,62423,1298,9753
2016-01-04T14:00:00Z,2016-01-04T15:00:00+0100,61784,536,10014
2016-01-04T15:00:00Z,2016-01-04T16:00:00+0100,62640,58,10292
2016-01-04T16:00:00Z,2016-01-04T17:00:00+0100,65770,0,10920
2016-01-04T17:00:00Z,2016-01-04T18:00:00+0100,65900,0,11096
2016-01-04T18:00:00Z,2016-01-04T19:00:00+0100,64063,0,10861
2016-01-04T19:00:00Z,2016-01-04T20:00:00+0100,59838,0,10690
2016-01-04T20:00:00Z,2016-01-04T21:00:00+0100,56845,0,10284
2016-01-04T21:00:00Z,2016-01-04T22:00:00+0100,54723,0,9974
2016-01-04T22:00:00Z,2016-01-04T23:00:00+0100,50849,0,9676
2016-01-04T23:00:00Z,2016-01-05T00:00:00+0100,48136,0,9529
2016-01-05T00:00:00Z,2016-01-05T01:00:00+0100,46335,0,9304
2016-01-05T01:00:00Z,2016-01-05T02:00:00+0100,45297,0,9205
2016-01-05T02:00:00Z,2016-01-05T03:00:00+0100,45878,0,9191
2016-01-05T03:00:00Z,2016-01-05T04:00:00+0100,46581,0,9260
2016-01-05T04:00:00Z,2016-01-05T05:00:00+0100,48672,0,9387
2016-01-05T05:00:00Z,2016-01-05T06:00:00+0100,53675,0,9378
2016-01-05T06:00:00Z,2016-01-05T07:00:00+0100,59388,0,9323
2016-01-05T07:00:00Z,2016-01-05T08:00:00+0100,62233,75,9250
2016-01-05T08:00:00Z,2016-01-05T09:00:00+0100,63037,603,9086
2016-01-05T09:00:00Z,2016-01-05T10:00:00+0100,64221,1670,8797
2016-01-05T10:00:00Z,2016-01-05T11:00:00+0100,65373,2497,8369
2016-01-05T11:00:00Z,2016-01-05T12:00:00+0100,65424,2936,8088
2016-01-05T12:00:00Z,2016-01-05T13:00:00+0100,64227,2423,7892
2016-01-05T13:00:00Z,2016-01-05T14:00:00+0100,63358,1610,7972
2016-01-05T14:00:00Z,2016-01-05T15:00:00+0100,63125,673,8052
2016-01-05T15:00:00Z,2016-01-05T16:00:00+0100,64071,62,8112
2016-01-05T16:00:00Z,2016-01-05T17:00:00+0100,66527,0,8368
2016-01-05T17:00:00Z,2016-01-05T18:00:00+0100,66345,0,8622
2016-01-05T18:00:00Z,2016-01-05T19:00:00+0100,64936,0,8527
2016-01-05T19:00:00Z,2016-01-05T20:00:00+0100,61109,0,8410
2016-01-05T20:00:00Z,2016-01-05T21:00:00+0100,57703,0,8185
2016-01-05T21:00:00Z,2016-01-05T22:00:00+0100,54935,0,7999
2016-01-05T22:00:00Z,2016-01-05T23:00:00+0100,50917,0,7968
2016-01-05T23:00:00Z,2016-01-06T00:00:00+0100,48150,0,7723
2016-01-06T00:00:00Z,2016-01-06T01:00:00+0100,46147,0,7566
2016-01-06T01:00:00Z,2016-01-06T02:00:00+0100,45356,0,7264
2016-01-06T02:00:00Z,2016-01-06T03:00:00+0100,45404,0,7212
2016-01-06T03:00:00Z,2016-01-06T04:00:00+0100,46119,0,7163
2016-01-06T04:00:00Z,2016-01-06T05:00:00+0100,47530,0,7366
2016-01-06T05:00:00Z,2016-01-06T06:00:00+0100,50884,0,7206
2016-01-06T06:00:00Z,2016-01-06T07:00:00+0100,55973,0,7265
2016-01-06T07:00:00Z,2016-01-06T08:00:00+0100,58776,127,7169
2016-01-06T08:00:00Z,2016-01-06T09:00:00+0100,59740,770,6806
2016-01-06T09:00:00Z,2016-01-06T10:00:00+0100,61392,1818,6636
2016-01-06T10:00:00Z,2016-01-06T11:00:00+0100,63374,2721,6272
2016-01-06T11:00:00Z,2016-01-06T12:00:00+0100,63180,2820,5672
2016-01-06T12:00:00Z,2016-01-06T13:00:00+0100,61725,2326,5346
2016-01-06T13:00:00Z,2016-01-06T14:00:00+0100,60540,1463,5177
2016-01-06T14:00:00Z,2016-01-06T15:00:00+0100,60001,510,5347
2016-01-06T15:00:00Z,2016-01-06T16:00:00+0100,61018,40,5586
2016-01-06T16:00:00Z,2016-01-06T17:00:00+0100,62917,0,6018
2016-01-06T17:00:00Z,2016-01-06T18:00:00+0100,64084,0,6242
2016-01-06T18:00:00Z,2016-01-06T19:00:00+0100,62488,0,6465
2016-01-06T19:00:00Z,2016-01-06T20:00:00+0100,59066,0,6603
2016-01-06T20:00:00Z,2016-01-06T21:00:00+0100,56412,0,6434
2016-01-06T21:00:00Z,2016-01-06T22:00:00+0100,54652,0,6437
2016-01-06T22:00:00Z,2016-01-06T23:00:00+0100,50689,0,6372
2016-01-06T23:00:00Z,2016-01-07T00:00:00+0100,47640,0,6420
2016-01-07T00:00:00Z,2016-01-07T01:00:00+0100,45625,0,6509
2016-01-07T01:00:00Z,2016-01-07T02:00:00+0100,44843,0,6713
2016-01-07T02:00:00Z,2016-01-07T03:00:00+0100,45177,0,6943
2016-01-07T03:00:00Z,2016-01-07T04:00:00+0100,46586,0,7062
2016-01-07T04:00:00Z,2016-01-07T05:00:00+0100,49635,0,7098
2016-01-07T05:00:00Z,2016-01-07T06:00:00+0100,56837,0,7575
2016-01-07T06:00:00Z,2016-01-07T07:00:00+0100,63351,0,8400
2016-01-07T07:00:00Z,2016-01-07T08:00:00+0100,65719,150,9167
2016-01-07T08:00:00Z,2016-01-07T09:00:00+0100,66195,1205,10482
2016-01-07T09:00:00Z,2016-01-07T10:00:00+0100,66388,2839,11005
2016-01-07T10:00:00Z,2016-01-07T11:00:00+0100,67693,3898,10906
2016-01-07T11:00:00Z,2016-01-07T12:00:00+0100,67858,3342,10983
2016-01-07T12:00:00Z,2016-01-07T13:00:00+0100,67034,1982,11398
2016-01-07T13:00:00Z,2016-01-07T14:00:00+0100,66516,914,12438
2016-01-07T14:00:00Z,2016-01-07T15:00:00+0100,65969,282,13858
2016-01-07T15:00:00Z,2016-01-07T16:00:00+0100,66703,26,15102
2016-01-07T16:00:00Z,2016-01-07T17:00:00+0100,69269,0,16114
2016-01-07T17:00:00Z,2016-01-07T18:00:00+0100,68865,0,17594
2016-01-07T18:00:00Z,2016-01-07T19:00:00+0100,66475,0,18522
2016-01-07T19:00:00Z,2016-01-07T20:00:00+0100,62274,0,19609
2016-01-07T20:00:00Z,2016-01-07T21:00:00+0100,58430,0,20734
2016-01-07T21:00:00Z,2016-01-07T22:00:00+0100,56360,0,21372
2016-01-07T22:00:00Z,2016-01-07T23:00:00+0100,52276,0,21563
2016-01-07T23:00:00Z,2016-01-08T00:00:00+0100,49301,0,22456
2016-01-08T00:00:00Z,2016-01-08T01:00:00+0100,47351,0,22810
2016-01-08T01:00:00Z,2016-01-08T02:00:00+0100,46165,0,22868
2016-01-08T02:00:00Z,2016-01-08T03:00:00+0100,46483,0,23458
2016-01-08T03:00:00Z,2016-01-08T04:00:00+0100,47601,0,23700
2016-01-08T04:00:00Z,2016-01-08T05:00:00+0100,50307,0,24682
2016-01-08T05:00:00Z,2016-01-08T06:00:00+0100,57202,0,25880
2016-01-08T06:00:00Z,2016-01-08T07:00:00+0100,63429,0,26073
2016-01-08T07:00:00Z,2016-01-08T08:00:00+0100,65999,339,26408
2016-01-08T08:00:00Z,2016-01-08T09:00:00+0100,66407,2815,26070
2016-01-08T09:00:00Z,2016-01-08T10:00:00+0100,66226,6242,25515
2016-01-08T10:00:00Z,2016-01-08T11:00:00+0100,67047,8735,25106
2016-01-08T11:00:00Z,2016-01-08T12:00:00+0100,66625,9116,23671
2016-01-08T12:00:00Z,2016-01-08T13:00:00+0100,64851,7362,21322
2016-01-08T13:00:00Z,2016-01-08T14:00:00+0100,63200,4492,18643
2016-01-08T14:00:00Z,2016-01-08T15:00:00+0100,62226,1750,16149
2016-01-08T15:00:00Z,2016-01-08T16:00:00+0100,63517,118,15412
2016-01-08T16:00:00Z,2016-01-08T17:00:00+0100,67195,0,14731
2016-01-08T17:00:00Z,2016-01-08T18:00:00+0100,66203,0,13577
2016-01-08T18:00:00Z,2016-01-08T19:00:00+0100,64105,0,12775
2016-01-08T19:00:00Z,2016-01-08T20:00:00+0100,59966,0,11888
2016-01-08T20:00:00Z,2016-01-08T21:00:00+0100,56595,0,11230
2016-01-08T21:00:00Z,2016-01-08T22:00:00+0100,54452,0,10311
2016-01-08T22:00:00Z,2016-01-08T23:00:00+0100,51051,0,9782
2016-01-08T23:00:00Z,2016-01-09T00:00:00+0100,47980,0,8815
2016-01-09T00:00:00Z,2016-01-09T01:00:00+0100,45924,0,8121
2016-01-09T01:00:00Z,2016-01-09T02:00:00+0100,44459,0,7671
2016-01-09T02:00:00Z,2016-01-09T03:00:00+0100,44223,0,7198
2016-01-09T03:00:00Z,2016-01-09T04:00:00+0100,44449,0,7355
2016-01-09T04:00:00Z,2016-01-09T05:00:00+0100,43964,0,7094
2016-01-09T05:00:00Z,2016-01-09T06:00:00+0100,43909,0,7464
2016-01-09T06:00:00Z,2016-01-09T07:00:00+0100,46368,0,7537
2016-01-09T07:00:00Z,2016-01-09T08:00:00+0100,49764,196,7807
2016-01-09T08:00:00Z,2016-01-09T09:00:00+0100,52495,1554,7990
2016-01-09T09:00:00Z,2016-01-09T10:00:00+0100,54265,3446,7728
2016-01-09T10:00:00Z,2016-01-09T11:00:00+0100,55825,5002,6464
2016-01-09T11:00:00Z,2016-01-09T12:00:00+0100,54920,5171,5640
2016-01-09T12:00:00Z,2016-01-09T13:00:00+0100,53376,4453,5292
2016-01-09T13:00:00Z,2016-01-09T14:00:00+0100,52396,2900,5173
2016-01-09T14:00:00Z,2016-01-09T15:00:00+0100,52042,1078,6124
2016-01-09T15:00:00Z,2016-01-09T16:00:00+0100,53430,91,7979
2016-01-09T16:00:00Z,2016-01-09T17:00:00+0100,57320,0,9648
2016-01-09T17:00:00Z,2016-01-09T18:00:00+0100,57644,0,10718
2016-01-09T18:00:00Z,2016-01-09T19:00:00+0100,56131,0,11450
2016-01-09T19:00:00Z,2016-01-09T20:00:00+0100,52487,0,11629
2016-01-09T20:00:00Z,2016-01-09T21:00:00+0100,50445,0,11666
2016-01-09T21:00:00Z,2016-01-09T22:00:00+0100,47327,0,12193
2016-01-09T22:00:00Z,2016-01-09T23:00:00+0100,43690,0,12602
2016-01-09T23:00:00Z,2016-01-10T00:00:00+0100,40280,0,13086
2016-01-10T00:00:00Z,2016-01-10T01:00:00+0100,38763,0,13590
2016-01-10T01:00:00Z,2016-01-10T02:00:00+0100,38086,0,14377
2016-01-10T02:00:00Z,2016-01-10T03:00:00+0100,38198,0,15121
2016-01-10T03:00:00Z,2016-01-10T04:00:00+0100,37868,0,15188
2016-01-10T04:00:00Z,2016-01-10T05:00:00+0100,36455,0,15749
2016-01-10T05:00:00Z,2016-01-10T06:00:00+0100,34921,0,16646
2016-01-10T06:00:00Z,2016-01-10T07:00:00+0100,36283,0,17234
2016-01-10T07:00:00Z,2016-01-10T08:00:00+0100,39157,178,17175
2016-01-10T08:00:00Z,2016-01-10T09:00:00+0100,45234,1196,16838
2016-01-10T09:00:00Z,2016-01-10T10:00:00+0100,50784,2311,16607
2016-01-10T10:00:00Z,2016-01-10T11:00:00+0100,53345,3154,16256
2016-01-10T11:00:00Z,2016-01-10T12:00:00+0100,52999,3805,15297
2016-01-10T12:00:00Z,2016-01-10T13:00:00+0100,51005,3940,14348
2016-01-10T13:00:00Z,2016-01-10T14:00:00+0100,50360,3009,13428
2016-01-10T14:00:00Z,2016-01-10T15:00:00+0100,49898,1226,12548
2016-01-10T15:00:00Z,2016-01-10T16:00:00+0100,51051,81,12871
2016-01-10T16:00:00Z,2016-01-10T17:00:00+0100,54816,0,13438
2016-01-10T17:00:00Z,2016-01-10T18:00:00+0100,55658,0,13767
2016-01-10T18:00:00Z,2016-01-10T19:00:00+0100,54632,0,14325
2016-01-10T19:00:00Z,2016-01-10T20:00:00+0100,52346,0,13727
2016-01-10T20:00:00Z,2016-01-10T21:00:00+0100,50784,0,12371
2016-01-10T21:00:00Z,2016-01-10T22:00:00+0100,50644,0,11575
2016-01-10T22:00:00Z,2016-01-10T23:00:00+0100,46958,0,11273
2016-01-10T23:00:00Z,2016-01-11T00:00:00+0100,44572,0,10728
2016-01-11T00:00:00Z,2016-01-11T01:00:00+0100,42651,0,10013
2016-01-11T01:00:00Z,2016-01-11T02:00:00+0100,42302,0,9387
2016-01-11T02:00:00Z,2016-01-11T03:00:00+0100,43220,0,8030
2016-01-11T03:00:00Z,2016-01-11T04:00:00+0100,44847,0,7316
2016-01-11T04:00:00Z,2016-01-11T05:00:00+0100,48384,0,6474
2016-01-11T05:00:00Z,2016-01-11T06:00:00+0100,56946,0,6188
2016-01-11T06:00:00Z,2016-01-11T07:00:00+0100,64093,0,6382
2016-01-11T07:00:00Z,2016-01-11T08:00:00+0100,67118,90,6817
2016-01-11T08:00:00Z,2016-01-11T09:00:00+0100,72478,544,7204
2016-01-11T09:00:00Z,2016-01-11T10:00:00+0100,74712,1343,7137
2016-01-11T10:00:00Z,2016-01-11T11:00:00+0100,72534,1989,6793
2016-01-11T11:00:00Z,2016-01-11T12:00:00+0100,69166,2238,6240
2016-01-11T12:00:00Z,2016-01-11T13:00:00+0100,68678,1994,6038
2016-01-11T13:00:00Z,2016-01-11T14:00:00+0100,67670,1296,6398
2016-01-11T14:00:00Z,2016-01-11T15:00:00+0100,67039,595,7476
2016-01-11T15:00:00Z,2016-01-11T16:00:00+0100,67803,88,8467
2016-01-11T16:00:00Z,2016-01-11T17:00:00+0100,69832,1,9729
2016-01-11T17:00:00Z,2016-01-11T18:00:00+0100,69559,0,10479
2016-01-11T18:00:00Z,2016-01-11T19:00:00+0100,67641,0,10726
2016-01-11T19:00:00Z,2016-01-11T20:00:00+0100,63406,0,10824
2016-01-11T20:00:00Z,2016-01-11T21:00:00+0100,60395,0,10748
2016-01-11T21:00:00Z,2016-01-11T22:00:00+0100,57714,0,10604
2016-01-11T22:00:00Z,2016-01-11T23:00:00+0100,53325,0,10300
2016-01-11T23:00:00Z,2016-01-12T00:00:00+0100,50129,0,10106
2016-01-12T00:00:00Z,2016-01-12T01:00:00+0100,48153,0,9849
2016-01-12T01:00:00Z,2016-01-12T02:00:00+0100,47644,0,9681
2016-01-12T02:00:00Z,2016-01-12T03:00:00+0100,48294,0,9863
2016-01-12T03:00:00Z,2016-01-12T04:00:00+0100,49411,0,10305
2016-01-12T04:00:00Z,2016-01-12T05:00:00+0100,52296,0,10822
2016-01-12T05:00:00Z,2016-01-12T06:00:00+0100,59188,0,11436
2016-01-12T06:00:00Z,2016-01-12T07:00:00+0100,65760,1,11621
2016-01-12T07:00:00Z,2016-01-12T08:00:00+0100,68277,131,11797
2016-01-12T08:00:00Z,2016-01-12T09:00:00+0100,68350,791,12120
2016-01-12T09:00:00Z,2016-01-12T10:00:00+0100,68634,1756,12748
2016-01-12T10:00:00Z,2016-01-12T11:00:00+0100,69187,2538,12975
2016-01-12T11:00:00Z,2016-01-12T12:00:00+0100,68944,3142,13248
2016-01-12T12:00:00Z,2016-01-12T13:00:00+0100,68779,3137,13553
2016-01-12T13:00:00Z,2016-01-12T14:00:00+0100,67884,2428,13435
2016-01-12T14:00:00Z,2016-01-12T15:00:00+0100,67135,1092,12850
2016-01-12T15:00:00Z,2016-01-12T16:00:00+0100,67395,116,13023
2016-01-12T16:00:00Z,2016-01-12T17:00:00+0100,70313,2,13584
2016-01-12T17:00:00Z,2016-01-12T18:00:00+0100,70052,0,13919
2016-01-12T18:00:00Z,2016-01-12T19:00:00+0100,68298,0,14524
2016-01-12T19:00:00Z,2016-01-12T20:00:00+0100,64287,0,15350
2016-01-12T20:00:00Z,2016-01-12T21:00:00+0100,60573,0,15537
2016-01-12T21:00:00Z,2016-01-12T22:00:00+0100,57889,0,15507
2016-01-12T22:00:00Z,2016-01-12T23:00:00+0100,53461,0,15597
2016-01-12T23:00:00Z,2016-01-13T00:00:00+0100,50229,0,15809
2016-01-13T00:00:00Z,2016-01-13T01:00:00+0100,48513,0,16090
2016-01-13T01:00:00Z,2016-01-13T02:00:00+0100,47574,0,16516
2016-01-13T02:00:00Z,2016-01-13T03:00:00+0100,47990,0,17244
2016-01-13T03:00:00Z,2016-01-13T04:00:00+0100,49529,0,17520
2016-01-13T04:00:00Z,2016-01-13T05:00:00+0100,52492,0,18230
2016-01-13T05:00:00Z,2016-01-13T06:00:00+0100,59886,0,19194
2016-01-13T06:00:00Z,2016-01-13T07:00:00+0100,66786,0,19309
2016-01-13T07:00:00Z,2016-01-13T08:00:00+0100,69263,118,18275
2016-01-13T08:00:00Z,2016-01-13T09:00:00+0100,68270,642,17223
2016-01-13T09:00:00Z,2016-01-13T10:00:00+0100,68457,1551,16594
2016-01-13T10:00:00Z,2016-01-13T11:00:00+0100,69367,2258,15837
2016-01-13T11:00:00Z,2016-01-13T12:00:00+0100,68762,2580,15398
2016-01-13T12:00:00Z,2016-01-13T13:00:00+0100,67896,2376,14673
2016-01-13T13:00:00Z,2016-01-13T14:00:00+0100,66891,1778,13976
2016-01-13T14:00:00Z,2016-01-13T15:00:00+0100,67089,774,13336
2016-01-13T15:00:00Z,2016-01-13T16:00:00+0100,67942,86,13012
2016-01-13T16:00:00Z,2016-01-13T17:00:00+0100,70205,2,12136
2016-01-13T17:00:00Z,2016-01-13T18:00:00+0100,70087,0,10898
